index,title,startYear,endYear,material,url,image,artist,description,museum,art_id_1,art_id_2,art_id_3,art_id_4,art_id_5,art_id_6,art_id_7,art_id_8,art_id_9,art_id_10
583,The Annunciation,1575.0,1585.0,,https://clevelandart.org/art/1950.251,https://openaccess-cdn.clevelandart.org/1950.251/1950.251_web.jpg,Paolo Veronese,although veronese is best known for his large scale  pageant like presentations  here the artist has taken the narrative of the annunciation  the announcement of the angel gabriel to the virgin mary that she would conceive and bear a son  and compressed the figures close to one another  creating a startling intimacy  according to a tradition established by the medieval writer saint bernard  mary has been reading from the old testament prophecy of isaiah  7 14    a young woman is with child and she will bear a son  ,cleveland museum of art,662,653,399,478,120,0,129,585,63,1805
584,A Bearded Man Wearing a Hat,1655.0,1660.0,,https://clevelandart.org/art/1950.252,https://openaccess-cdn.clevelandart.org/1950.252/1950.252_web.jpg,Rembrandt van Rijn,,cleveland museum of art,486,1646,582,3353,630,2246,433,3448,505,3123
585,Crucifixion,1800.0,1899.0,,https://clevelandart.org/art/1950.345,https://openaccess-cdn.clevelandart.org/1950.345/1950.345_web.jpg,,,cleveland museum of art,585,1674,149,58,120,125,126,736,390,440
586,Benjamin Rouse,1819.0,1819.0,,https://clevelandart.org/art/1950.346,https://openaccess-cdn.clevelandart.org/1950.346/1950.346_web.jpg,John Wesley Jarvis,,cleveland museum of art,118,67,192,1619,255,1919,1990,197,2238,3337
587,June (recto),1921.0,1931.0,,https://clevelandart.org/art/1950.397.a,https://openaccess-cdn.clevelandart.org/1950.397.a/1950.397.a_web.jpg,William Sommer,,cleveland museum of art,2979,2978,92,3191,2925,3002,3000,3196,3190,299
588,Baptism of Christ,1580.0,1589.0,,https://clevelandart.org/art/1950.400,https://openaccess-cdn.clevelandart.org/1950.400/1950.400_web.jpg,Jacopo Tintoretto,,cleveland museum of art,588,637,518,135,384,122,151,513,2227,506
589,Reading,1873.0,1873.0,,https://clevelandart.org/art/1950.89,https://openaccess-cdn.clevelandart.org/1950.89/1950.89_web.jpg,Berthe Morisot,,cleveland museum of art,269,77,2243,3105,2745,3106,1886,1803,3312,3315
590,Café Wepler,1908.0,1912.0,,https://clevelandart.org/art/1950.90,https://openaccess-cdn.clevelandart.org/1950.90/1950.90_web.jpg,Edouard Vuillard,once a bohemian hangout for artists like pablo picasso and amedeo modigliani  this glowing parisian cafe seems to belong to another era  but after more than a century  the brasserie wepler is still in business ,cleveland museum of art,3485,2573,2753,1725,137,1759,3488,2080,3092,1688
591,The Visitation,1530.0,1550.0,,https://clevelandart.org/art/1950.91,https://openaccess-cdn.clevelandart.org/1950.91/1950.91_web.jpg,,,cleveland museum of art,2478,2728,2729,2730,218,1675,2699,216,212,2736
592,Villerville Seen from Le Ratier,1855.0,1855.0,,https://clevelandart.org/art/1951.323,https://openaccess-cdn.clevelandart.org/1951.323/1951.323_web.jpg,Charles François Daubigny,,cleveland museum of art,740,2260,2252,746,747,745,3023,2284,1515,102
593,Young Woman Arranging Her Earring,1905.0,1905.0,,https://clevelandart.org/art/1951.324,https://openaccess-cdn.clevelandart.org/1951.324/1951.324_web.jpg,Pierre-Auguste Renoir,,cleveland museum of art,920,630,1302,1698,1299,1691,1307,594,2694,3153
594,A Young Woman,1640.0,1640.0,,https://clevelandart.org/art/1951.325,https://openaccess-cdn.clevelandart.org/1951.325/1951.325_web.jpg,Gerrit Dou,,cleveland museum of art,2694,630,1698,1302,593,1307,1802,1094,3095,2955
595,Autumn,1867.0,1869.0,,https://clevelandart.org/art/1951.328,https://openaccess-cdn.clevelandart.org/1951.328/1951.328_web.jpg,Adolphe Monticelli,,cleveland museum of art,1902,1534,268,2814,2807,848,180,2448,1813,728
596,The Pond at the Entrance of the Woods,1860.0,1875.0,,https://clevelandart.org/art/1951.330,https://openaccess-cdn.clevelandart.org/1951.330/1951.330_web.jpg,Jean Baptiste Camille Corot,,cleveland museum of art,508,1536,577,2299,2921,1513,417,1525,1619,101
597,Virgin and Child Enthroned,1800.0,1899.0,,https://clevelandart.org/art/1951.332,https://openaccess-cdn.clevelandart.org/1951.332/1951.332_web.jpg,,,cleveland museum of art,673,530,613,2513,506,526,122,151,513,2227
598,The Vision of Saint Jerome,1655.0,1665.0,,https://clevelandart.org/art/1951.334,https://openaccess-cdn.clevelandart.org/1951.334/1951.334_web.jpg,Giovanni Battista Langetti,,cleveland museum of art,479,432,473,1685,1623,615,288,369,1616,244
599,The Adoration of the Magi,1480.0,1489.0,,https://clevelandart.org/art/1951.353,https://openaccess-cdn.clevelandart.org/1951.353/1951.353_web.jpg,Geertgen tot Sint Jans,,cleveland museum of art,1674,125,126,149,736,390,440,1708,58,866
600,Saint John the Baptist,1475.0,1485.0,,https://clevelandart.org/art/1951.354,https://openaccess-cdn.clevelandart.org/1951.354/1951.354_web.jpg,Dieric Bouts,,cleveland museum of art,648,157,1662,2223,288,118,1990,369,1619,67
601,Portrait of a Family Playing Music,1663.0,1663.0,,https://clevelandart.org/art/1951.355,https://openaccess-cdn.clevelandart.org/1951.355/1951.355_web.jpg,Pieter de Hooch,,cleveland museum of art,3152,425,220,2037,1881,558,136,3521,516,2247
602,"Edge of the Woods Near L'Hermitage, Pontoise",1879.0,1879.0,,https://clevelandart.org/art/1951.356,https://openaccess-cdn.clevelandart.org/1951.356/1951.356_web.jpg,Camille Pissarro,,cleveland museum of art,161,483,3348,106,596,1513,527,2872,445,2268
603,Portrait of a Woman,1917.0,1918.0,,https://clevelandart.org/art/1951.358,https://openaccess-cdn.clevelandart.org/1951.358/1951.358_web.jpg,Amedeo Modigliani,,cleveland museum of art,569,603,1882,2274,2551,485,517,558,220,400
604,Taira no Kanemori of the Thirty-six Poetic Immortals,1200.0,1299.0,,https://clevelandart.org/art/1951.397,https://openaccess-cdn.clevelandart.org/1951.397/1951.397_web.jpg,,,cleveland museum of art,2514,2653,2799,2654,2655,2077,2079,2619,2721,2830
605,The Beach at Sumiyoshi from the Tales of Ise,1629.0,1639.0,,https://clevelandart.org/art/1951.398,https://openaccess-cdn.clevelandart.org/1951.398/1951.398_web.jpg,Tawaraya Sōtatsu,,cleveland museum of art,1704,1705,1706,2716,581,1518,553,552,554,1956
606,Altarpiece with The Passion of Christ,1440.0,1449.0,,https://clevelandart.org/art/1951.453,https://openaccess-cdn.clevelandart.org/1951.453/1951.453_web.jpg,Master of the Schlägl Altarpiece,,cleveland museum of art,607,608,609,286,543,518,736,390,440,1708
607,Altarpiece with The Passion of Christ,1440.0,1449.0,,https://clevelandart.org/art/1951.453.a,https://openaccess-cdn.clevelandart.org/1951.453.a/1951.453.a_web.jpg,Master of the Schlägl Altarpiece,,cleveland museum of art,607,608,609,286,543,518,736,390,440,1708
608,Altarpiece with The Passion of Christ,1440.0,1449.0,,https://clevelandart.org/art/1951.453.b,https://openaccess-cdn.clevelandart.org/1951.453.b/1951.453.b_web.jpg,Master of the Schlägl Altarpiece,,cleveland museum of art,607,608,609,286,543,518,736,390,440,1708
609,Altarpiece with The Passion of Christ,1440.0,1449.0,,https://clevelandart.org/art/1951.453.c,https://openaccess-cdn.clevelandart.org/1951.453.c/1951.453.c_web.jpg,Master of the Schlägl Altarpiece,,cleveland museum of art,607,608,609,286,543,518,736,390,440,1708
610,Saint Peter Repentant,1645.0,1645.0,,https://clevelandart.org/art/1951.454,https://openaccess-cdn.clevelandart.org/1951.454/1951.454_web.jpg,Georges de La Tour,,cleveland museum of art,441,288,160,93,493,748,391,125,126,149
611,Spring,1715.0,1741.0,,https://clevelandart.org/art/1951.486,https://openaccess-cdn.clevelandart.org/1951.486/1951.486_web.jpg,Jean-Baptiste Pater,,cleveland museum of art,3168,623,1634,3167,3028,773,787,2454,3029,1937
612,White-Robed Kannon (Byakue Kannon),1190.0,1210.0,,https://clevelandart.org/art/1951.540,https://openaccess-cdn.clevelandart.org/1951.540/1951.540_web.jpg,,,cleveland museum of art,1756,2706,2421,2428,2431,2547,437,725,634,198
613,Madonna and Child,1345.0,1355.0,,https://clevelandart.org/art/1952.110,https://openaccess-cdn.clevelandart.org/1952.110/1952.110_web.jpg,Lippo Memmi,,cleveland museum of art,2513,2094,159,384,153,506,526,122,151,513
614,Saint Nicholas of Bari,1472.0,1472.0,,https://clevelandart.org/art/1952.111,https://openaccess-cdn.clevelandart.org/1952.111/1952.111_web.jpg,Carlo Crivelli,,cleveland museum of art,614,828,2047,2797,264,731,615,2357,475,2612
615,The Mass of Saint Gregory,1511.0,1511.0,,https://clevelandart.org/art/1952.112,https://openaccess-cdn.clevelandart.org/1952.112/1952.112_web.jpg,Hans Baldung,,cleveland museum of art,2357,264,731,369,2612,2797,127,614,828,2047
616,George III,1783.0,1783.0,,https://clevelandart.org/art/1952.17,https://openaccess-cdn.clevelandart.org/1952.17/1952.17_web.jpg,Benjamin West,,cleveland museum of art,1718,419,2027,3291,209,1663,2290,116,2749,3322
617,Christ on the Cross,1600.0,1610.0,,https://clevelandart.org/art/1952.222,https://openaccess-cdn.clevelandart.org/1952.222/1952.222_web.jpg,El Greco,,cleveland museum of art,1514,195,588,637,0,518,63,87,1734,1899
618,"The Sacrifice of Isaac, Tobias and the Angel, The Angels Appearing to Abraham, Abraham Welcoming the Three Angels (painting series)",1750.0,1759.0,,https://clevelandart.org/art/1952.235,https://openaccess-cdn.clevelandart.org/1952.235/1952.235_web.jpg,Francesco Guardi,this series of paintings predominantly tells the old testament story of abraham and isaac  and each of the canvases treats the interaction of humans and angels  in three works  angels appear to abraham and  in one particularly dramatic canvas  an angel intercepts abraham before he sacrifices his own son  like another work in this series  tobias and the angels  the sacrifice of isaac is a narrative about fathers and sons as well as obedience inspired by faith ,cleveland museum of art,619,620,622,2746,621,1700,871,872,132,399
619,The Sacrifice of Isaac,1750.0,1759.0,,https://clevelandart.org/art/1952.235.1,https://openaccess-cdn.clevelandart.org/1952.235.1/1952.235.1_web.jpg,Francesco Guardi,this series of paintings primarily tells the old testament story of abraham and isaac  and each of the canvases depicts the interaction of humans and angels  in three works  angels appear to abraham  and in one particularly dramatic canvas  an angel intercepts abraham before he sacrifices his own son  like another work in this series  tobias and the angels  the sacrifice of isaac is a narrative about fathers and sons as well as obedience inspired by faith ,cleveland museum of art,618,620,622,2746,621,1700,399,871,872,132
620,Tobias and the Angel,1750.0,1759.0,,https://clevelandart.org/art/1952.235.2,https://openaccess-cdn.clevelandart.org/1952.235.2/1952.235.2_web.jpg,Francesco Guardi,this series of paintings predominantly tells the old testament story of abraham and isaac  and each of the canvases treats the interaction of humans and angels  in three works  angels appear to abraham  however  the narrative of tobias and the angel comes from an entirely different book of the bible  the blind tobit sends his son tobias off to collect a sum of money in the distant town of media  with the angel raphael accompanying him in disguise as a human  this particular work depicts raphael overseeing tobias catching a fish  which would later be used to cure his father s blindness  ,cleveland museum of art,619,618,622,621,2746,399,1700,871,872,165
621,The Angels Appearing to Abraham,1750.0,1759.0,,https://clevelandart.org/art/1952.235.3,https://openaccess-cdn.clevelandart.org/1952.235.3/1952.235.3_web.jpg,Francesco Guardi,after their initial meeting  abraham graciously offered to feed the angels and wash their feet  following the meal  they announce that his wife sarah  long past child bearing age  will soon have a son  fulfilling a promise god had made earlier to abraham  the artist presents the moment of revelation  the angels resplendent in their pastel gowns and feathery wings  with sarah learning the news while hiding behind their cottage door ,cleveland museum of art,620,622,619,618,399,1700,148,2746,132,871
622,Abraham Welcoming the Three Angels,1750.0,1759.0,,https://clevelandart.org/art/1952.235.4,https://openaccess-cdn.clevelandart.org/1952.235.4/1952.235.4_web.jpg,Francesco Guardi,three of the four pictures in the series depict episodes from the life of the old testament figure of abraham  beginning with the angels appearing to abraham  according to genesis 18  abraham met three men at midday  and  recognizing that they were angels  humbly bowed down to them with his face touching the ground  the encounter incongruously takes place before a marble  classical portico in which a woman lurks  presumably his wife sarah ,cleveland museum of art,620,619,618,621,2746,1700,165,399,2225,871
623,The Haven of the Peach-Blossom Spring,1445.0,1470.0,,https://clevelandart.org/art/1952.283,https://openaccess-cdn.clevelandart.org/1952.283/1952.283_web.jpg,Shi Rui,,cleveland museum of art,3168,1937,787,611,2876,773,1812,1634,3167,2454
624,Fan-shaped Album Painting,1368.0,1644.0,,https://clevelandart.org/art/1952.284,https://openaccess-cdn.clevelandart.org/1952.284/1952.284_web.jpg,Fan Kuan,,cleveland museum of art,1957,1958,1961,1962,1963,1964,1965,1966,1967,1968
625,Landscape with Flying Geese,1225.0,1275.0,,https://clevelandart.org/art/1952.285,https://openaccess-cdn.clevelandart.org/1952.285/1952.285_web.jpg,Ma Lin,,cleveland museum of art,1586,61,173,2505,664,79,80,81,82,83
626,Swift Bull from the Ten Swift Bulls,1275.0,1333.0,,https://clevelandart.org/art/1952.286,https://openaccess-cdn.clevelandart.org/1952.286/1952.286_web.jpg,,this work was once part of a handscroll depicting ten bulls in various postures  the whereabouts of nine of the ten bulls are known  and all have been remounted as hanging scrolls  the original scroll likely celebrated prized creatures used by aristocrats to pull their conveyances ,cleveland museum of art,3297,2756,2141,2572,1553,1554,1555,732,3482,2703
627,Christ with Joseph of Arimathea,1520.0,1530.0,,https://clevelandart.org/art/1952.512,https://openaccess-cdn.clevelandart.org/1952.512/1952.512_web.jpg,Giovanni Girolamo Savoldo,,cleveland museum of art,432,1623,473,1685,210,528,674,87,479,138
628,Summer,1720.0,1736.0,,https://clevelandart.org/art/1952.540,https://openaccess-cdn.clevelandart.org/1952.540/1952.540_web.jpg,Jean-Baptiste Pater,,cleveland museum of art,1908,13,2333,1910,30,31,1868,1909,2615,2525
629,Portrait of a Woman,1762.0,1770.0,,https://clevelandart.org/art/1952.541,https://openaccess-cdn.clevelandart.org/1952.541/1952.541_web.jpg,Giovanni Domenico Tiepolo,,cleveland museum of art,158,3317,851,400,277,516,1685,1930,482,551
630,Young Woman with a Turban,1775.0,1785.0,,https://clevelandart.org/art/1952.542,https://openaccess-cdn.clevelandart.org/1952.542/1952.542_web.jpg,Jacques-Louis David,,cleveland museum of art,486,1698,1802,3153,584,593,594,2694,2410,220
631,Shiva and Devi on Gajasura's Hide,1670.0,1685.0,,https://clevelandart.org/art/1952.587,https://openaccess-cdn.clevelandart.org/1952.587/1952.587_web.jpg,,,cleveland museum of art,1697,2958,2673,2971,2950,2944,2977,3396,3499,383
632,Landscape after Jing Hao and Guan Tong,1690.0,1770.0,,https://clevelandart.org/art/1952.588,https://openaccess-cdn.clevelandart.org/1952.588/1952.588_web.jpg,Li Shizhuo,,cleveland museum of art,2348,180,2349,2021,52,1534,2566,848,4,2507
633,"Rocks, Orchid, and Bamboo",1662.0,1662.0,,https://clevelandart.org/art/1952.589,https://openaccess-cdn.clevelandart.org/1952.589/1952.589_web.jpg,Shitao,,cleveland museum of art,1529,1883,2360,2,18,2445,1544,2835,1864,2082
634,Welcoming Descent of Amida (Amida Raigō),1300.0,1333.0,,https://clevelandart.org/art/1953.123,https://openaccess-cdn.clevelandart.org/1953.123/1953.123_web.jpg,,,cleveland museum of art,2744,612,1756,2706,2421,737,1804,2012,2428,2431
635,Streams and Mountains without End,1100.0,1150.0,,https://clevelandart.org/art/1953.126,https://openaccess-cdn.clevelandart.org/1953.126/1953.126_web.jpg,,,cleveland museum of art,2809,784,792,2812,1932,66,2646,1645,2031,1940
